,Step,Amount,Nameorig,OldbalanceOrg,NewbalanceOrig,NameDest,OldbalanceDest,NewbalanceDest,IsFlaggedFraud,Type_CASH_IN,Type_CASH_OUT,Type_DEBIT,Type_PAYMENT,Type_TRANSFER,IsFraud
15418,287,8561.25,79662,96253.0,87691.75,1292306,0.0,0.0,0,False,False,False,True,False,0
15419,358,57908.01,5288347,946812.57,1004720.57,117769,806627.27,748719.26,0,True,False,False,False,False,0
15420,396,160590.21,1169113,6630145.61,6790735.82,104443,307618.89,147028.68,0,True,False,False,False,False,0
15421,236,29791.5,4450975,0.0,0.0,2349026,0.0,0.0,0,False,False,False,True,False,0
15422,352,248220.08,5265300,0.0,0.0,534939,7523103.96,7771324.04,0,False,True,False,False,False,0
15423,226,375617.44,3176349,0.0,0.0,245031,838374.7,1213992.15,0,False,False,False,False,True,0
15424,258,124010.2,3657608,10683.0,0.0,478303,0.0,124010.2,0,False,True,False,False,False,0
15425,154,765019.3,2550154,0.0,0.0,550500,6651708.34,7416727.65,0,False,False,False,False,True,0
15426,13,157683.0,2247612,15303.0,0.0,373824,0.0,0.0,0,False,True,False,False,False,0
15427,349,1101734.49,1639112,0.0,0.0,511841,1920163.62,3021898.11,0,False,False,False,False,True,0
15428,254,58402.22,401919,7973616.16,8032018.38,385316,304430.56,246028.33,0,True,False,False,False,False,0
15429,308,3336.29,1392319,11520.0,8183.71,1590133,0.0,0.0,0,False,False,False,True,False,0
15430,351,270587.39,607532,690.0,271277.39,321296,101430.95,0.0,0,True,False,False,False,False,0
15431,372,274717.44,2934874,21917.0,0.0,528377,123973.0,398690.44,0,False,True,False,False,False,0
15432,710,10000000.0,4429123,10000000.0,0.0,228973,1058449.45,11058449.45,0,False,True,False,False,False,1
15433,193,103368.58,2542239,103368.58,0.0,51406,0.0,0.0,0,False,False,False,False,True,1
15434,11,7206.96,3310054,0.0,0.0,858085,0.0,0.0,0,False,False,False,True,False,0
15435,249,299298.5,2807245,299298.5,0.0,477949,0.0,0.0,0,False,False,False,False,True,1
15436,307,1749325.14,96198,1749325.14,0.0,59638,1327198.86,3076524.0,0,False,True,False,False,False,1
15437,331,489572.28,3523048,0.0,0.0,378090,1719084.27,2208656.55,0,False,False,False,False,True,0
15438,561,285294.11,793360,285294.11,0.0,159556,181588.17,466882.27,0,False,True,False,False,False,1
15439,161,148222.69,3395763,0.0,0.0,217441,1423528.52,1571751.21,0,False,True,False,False,False,0
15440,283,143165.41,4875322,9065176.01,9208341.42,155178,762485.11,619319.7,0,True,False,False,False,False,0
15441,373,265373.48,4000709,124395.0,0.0,255539,307753.01,573126.48,0,False,True,False,False,False,0
15442,162,581591.8,2979001,0.0,0.0,56846,2076331.43,2657923.23,0,False,False,False,False,True,0
15443,638,43996.54,126799,43996.54,0.0,847,808284.11,852280.66,0,False,True,False,False,False,1
15444,78,178569.48,4366040,178569.48,0.0,71421,263128.53,441698.01,0,False,True,False,False,False,1
15445,381,327733.07,2911899,21517.0,0.0,70446,97303.94,425037.01,0,False,False,False,False,True,0
15446,330,124710.68,4862618,0.0,0.0,200017,3044019.54,3168730.22,0,False,True,False,False,False,0
15447,21,1304.94,6269081,15927.86,14622.92,1949327,0.0,0.0,0,False,False,False,True,False,0
15448,187,93136.59,6210852,0.0,0.0,457649,160383.14,253519.74,0,False,False,False,False,True,0
15449,95,8775594.43,3015462,8775594.43,0.0,205545,0.0,0.0,0,False,False,False,False,True,1
15450,325,63924.58,2226047,5716816.58,5780741.17,356007,1893003.06,1829078.48,0,True,False,False,False,False,0
15451,652,2911505.23,1023972,2911505.23,0.0,21553,474059.17,3385564.4,0,False,True,False,False,False,1
15452,37,9781.32,6211916,309729.0,299947.68,2580535,0.0,0.0,0,False,False,False,True,False,0
15453,279,177415.93,3260806,0.0,0.0,357701,827400.76,1004816.7,0,False,True,False,False,False,0
15454,274,97838.06,3314562,0.0,0.0,334840,13724864.52,13822702.59,0,False,True,False,False,False,0
15455,275,261141.67,4932558,10404.0,0.0,542223,144653.12,405794.79,0,False,True,False,False,False,0
15456,259,7110.22,4991500,647186.0,640075.78,638379,0.0,0.0,0,False,False,False,True,False,0
15457,569,2561698.04,5348856,2561698.04,0.0,327595,93471.68,2655169.72,0,False,True,False,False,False,1
15458,594,55317.37,792457,923499.0,978816.37,134637,1392260.66,1336943.29,0,True,False,False,False,False,0
15459,390,1084144.37,3036024,1084144.37,0.0,488316,0.0,0.0,0,False,False,False,False,True,1
15460,632,82209.71,3332858,82209.71,0.0,315567,0.0,0.0,0,False,False,False,False,True,1
15461,657,41428.9,1807242,41428.9,0.0,189664,0.0,0.0,0,False,False,False,False,True,1
15462,283,17001.46,6228220,0.0,0.0,920517,0.0,0.0,0,False,False,False,True,False,0
15463,484,67692.41,1999684,67692.41,0.0,413973,25595.6,93288.0,0,False,True,False,False,False,1
15464,227,182666.85,2432887,182666.85,0.0,175546,51743.92,234410.77,0,False,True,False,False,False,1
15465,150,163852.19,979716,163852.19,0.0,282618,0.0,0.0,0,False,False,False,False,True,1
15466,352,1962548.46,3881176,1962548.46,0.0,524998,0.0,1962548.46,0,False,True,False,False,False,1
15467,509,23413.67,3619013,23413.67,0.0,351811,0.0,0.0,0,False,False,False,False,True,1
15468,9,1303635.27,1846135,152412.0,0.0,223433,0.0,1270992.31,0,False,False,False,False,True,0
15469,22,101790.69,660872,7941591.11,8043381.8,541268,162186.73,60396.04,0,True,False,False,False,False,0
15470,256,301605.37,1182166,11515.0,0.0,255517,0.0,301605.37,0,False,False,False,False,True,0
15471,345,85524.8,2738788,2016.0,0.0,336535,0.0,85524.8,0,False,True,False,False,False,0
15472,672,7218629.01,4966837,7218629.01,0.0,543592,0.0,7218629.01,0,False,True,False,False,False,1
15473,308,162602.47,4538270,0.0,0.0,361781,410550.91,573153.38,0,False,True,False,False,False,0
15474,402,91544.26,3900026,0.0,0.0,275705,78794881.49,78886425.75,0,False,True,False,False,False,0
15475,709,16802.54,4145427,0.0,0.0,820293,0.0,0.0,0,False,False,False,True,False,0
15476,209,329156.43,3175331,329156.43,0.0,417548,0.0,0.0,0,False,False,False,False,True,1
15477,501,824841.09,3350290,824841.09,0.0,199519,0.0,0.0,0,False,False,False,False,True,1
15478,42,9063.24,2658906,8725.46,0.0,1652182,0.0,0.0,0,False,False,False,True,False,0
15479,20,22106.35,3880408,522007.1,499900.75,182253,41865.01,63971.36,0,False,True,False,False,False,0
15480,355,357108.87,2015203,0.0,0.0,50320,9775112.39,10132221.26,0,False,True,False,False,False,0
15481,420,500905.62,341100,500905.62,0.0,519452,0.0,0.0,0,False,False,False,False,True,1
15482,38,3372.0,3294621,3372.0,0.0,202991,456659.44,460031.44,0,False,True,False,False,False,1
15483,21,172681.93,4352477,0.0,0.0,358233,1120581.04,1293262.97,0,False,True,False,False,False,0
15484,357,15343.22,2469422,93282.0,77938.78,1594959,0.0,0.0,0,False,False,False,True,False,0
15485,15,457980.92,4753040,0.0,0.0,382315,840767.69,1298748.6,0,False,False,False,False,True,0
15486,60,89014.32,3708651,89014.32,0.0,318647,330651.68,419666.0,0,False,True,False,False,False,1
15487,306,131129.69,1939413,0.0,0.0,13737,833142.28,964271.97,0,False,True,False,False,False,0
15488,307,46719.35,6217432,9012.0,0.0,140912,112.0,46831.35,0,False,True,False,False,False,0
15489,179,5654.8,3123992,582903.0,577248.2,2371521,0.0,0.0,0,False,False,False,True,False,0
15490,65,446032.95,380423,446032.95,0.0,426082,0.0,0.0,0,False,False,False,False,True,1
15491,15,69306.17,3832073,100556.0,169862.17,385471,22133.0,0.0,0,True,False,False,False,False,0
15492,156,244117.38,1852492,51148.0,0.0,474150,485835.17,729952.55,0,False,True,False,False,False,0
15493,17,16664.93,4046597,137563.98,120899.05,927631,0.0,0.0,0,False,False,False,True,False,0
15494,620,295205.08,5261910,295205.08,0.0,168712,0.0,0.0,0,False,False,False,False,True,1
15495,233,157353.39,5803906,157353.39,0.0,400139,5073663.48,5231016.86,0,False,True,False,False,False,1
15496,37,128133.0,985998,128133.0,0.0,508749,0.0,0.0,0,False,False,False,False,True,1
15497,403,3114.78,1487064,69309.0,66194.22,180762,210660.94,213775.72,0,False,False,True,False,False,0
15498,612,49423.31,5600273,49423.31,0.0,215039,0.0,0.0,0,False,False,False,False,True,1
15499,294,70173.64,5743863,70173.64,0.0,285513,75612.15,145785.79,0,False,True,False,False,False,1
15500,213,78643.15,3913997,0.0,0.0,26620,147021.4,225664.55,0,False,True,False,False,False,0
15501,315,5863.97,3583256,5863.97,0.0,278771,0.0,5863.97,0,False,True,False,False,False,1
15502,564,1650856.19,1277121,1650856.19,0.0,454426,1295493.53,2946349.71,0,False,True,False,False,False,1
15503,97,4454632.3,6135011,4454632.3,0.0,510142,387523.26,4842155.56,0,False,True,False,False,False,1
15504,295,9366.63,3430235,9366.63,0.0,93242,51153.4,60520.03,0,False,True,False,False,False,1
15505,301,29544.82,4431761,134357.0,104812.18,1091486,0.0,0.0,0,False,False,False,True,False,0
15506,402,157208.86,4445931,32053.0,0.0,105721,75538.84,232747.7,0,False,True,False,False,False,0
15507,84,10000000.0,5777519,10000000.0,0.0,271555,0.0,10000000.0,0,False,True,False,False,False,1
15508,14,143032.0,4593710,143032.0,0.0,420482,814654.61,1020323.73,0,False,True,False,False,False,1
15509,424,5475018.52,5989786,5475018.52,0.0,436698,0.0,0.0,0,False,False,False,False,True,1
15510,476,239105.79,3957262,129911.0,369016.79,421559,47669.61,0.0,0,True,False,False,False,False,0
15511,235,3969.63,1648102,6050.0,2080.37,2618665,0.0,0.0,0,False,False,False,True,False,0
15512,547,1139983.15,5257970,1139983.15,0.0,549667,0.0,0.0,0,False,False,False,False,True,1
15513,212,47085.33,4869484,9311102.19,9358187.52,202431,1947263.2,1900177.87,0,True,False,False,False,False,0
15514,106,2231.46,2307955,2231.46,0.0,335594,0.0,0.0,0,False,False,False,False,True,1
15515,449,166880.54,5341068,166880.54,0.0,119964,0.0,0.0,0,False,False,False,False,True,1
15516,13,203203.88,551,1182797.84,1386001.72,195193,695774.28,311799.34,0,True,False,False,False,False,0
15517,332,394757.42,1190001,413028.58,807786.0,311883,6492038.6,6097281.19,0,True,False,False,False,False,0
15518,190,13833.1,2073681,0.0,0.0,2509799,0.0,0.0,0,False,False,False,True,False,0
15519,161,179474.5,2554910,44398.0,223872.5,107267,1349916.33,1058087.41,0,True,False,False,False,False,0
15520,177,1201681.76,3766877,1201681.76,0.0,398123,1069475.01,2271156.77,0,False,True,False,False,False,1
15521,464,1219062.64,4241753,1219062.64,0.0,68019,0.0,0.0,0,False,False,False,False,True,1
15522,362,1936403.59,5685148,1936403.59,0.0,376687,10709890.51,12646294.1,0,False,True,False,False,False,1
15523,274,114416.7,5043714,235831.0,121414.3,403316,97509.08,211925.78,0,False,True,False,False,False,0
15524,177,63210.91,4346468,63210.91,0.0,56443,0.0,0.0,0,False,False,False,False,True,1
15525,735,243459.96,6255393,243459.96,0.0,195461,0.0,0.0,0,False,False,False,False,True,1
15526,731,302227.56,2675462,302227.56,0.0,428208,1125769.87,1427997.43,0,False,True,False,False,False,1
15527,212,14475.52,5887342,521258.0,506782.48,569032,493913.27,508388.79,0,False,True,False,False,False,0
15528,41,352950.99,2922159,2015.0,0.0,31068,119701.58,472652.56,0,False,False,False,False,True,0
15529,69,2147778.33,3259341,2147778.33,0.0,424397,0.0,0.0,0,False,False,False,False,True,1
15530,18,307739.18,3992941,307739.18,0.0,78218,25326.0,838246.41,0,False,True,False,False,False,1
15531,522,5148.25,1969966,375300.61,370152.35,1571603,0.0,0.0,0,False,False,False,True,False,0
15532,273,601494.61,5852206,601494.61,0.0,74476,0.0,0.0,0,False,False,False,False,True,1
15533,202,379292.54,3081237,0.0,0.0,165684,2405060.97,2784353.51,0,False,True,False,False,False,0
15534,15,342692.32,5138958,10486.0,353178.32,158180,0.0,0.0,0,True,False,False,False,False,0
15535,154,117119.94,5873440,0.0,0.0,354687,350114.86,467234.79,0,False,True,False,False,False,0
15536,346,39753.07,705171,242486.93,202733.86,144162,3016062.67,3055815.74,0,False,True,False,False,False,0
15537,131,656.28,3716431,47960.14,47303.86,470634,124861.43,125517.71,0,False,False,True,False,False,0
15538,43,8521.51,4852836,100387.34,91865.83,1754323,0.0,0.0,0,False,False,False,True,False,0
15539,308,235552.45,2013741,0.0,0.0,518475,3745906.53,3981458.98,0,False,True,False,False,False,0
15540,336,15560.34,3134924,15560.34,0.0,361154,0.0,0.0,0,False,False,False,False,True,1
15541,157,8300.96,5377873,446.0,0.0,2174421,0.0,0.0,0,False,False,False,True,False,0
15542,322,2946.82,2771155,0.0,0.0,671005,0.0,0.0,0,False,False,False,True,False,0
15543,393,19337.34,4358196,10595.0,0.0,2239047,0.0,0.0,0,False,False,False,True,False,0
15544,324,53489.24,5447038,4022531.95,4076021.19,361263,1076614.4,1023125.17,0,True,False,False,False,False,0
15545,602,232185.56,2276386,232185.56,0.0,58272,0.0,0.0,0,False,False,False,False,True,1
15546,35,143960.72,1063611,10787.0,0.0,207688,32694.12,176654.84,0,False,True,False,False,False,0
15547,94,2938.12,1071374,0.0,0.0,916383,0.0,0.0,0,False,False,False,True,False,0
15548,346,199111.41,4726537,0.0,0.0,164782,8006127.38,8364464.3,0,False,True,False,False,False,0
15549,17,75577.69,2449382,188.0,0.0,97494,0.0,75577.69,0,False,True,False,False,False,0
15550,131,29023.53,460695,0.0,0.0,405422,401083.07,430106.6,0,False,True,False,False,False,0
15551,431,966389.93,3339343,966389.93,0.0,344838,0.0,966389.93,0,False,True,False,False,False,1
15552,29,268641.82,3413173,268641.82,0.0,20324,197163.95,465805.77,0,False,True,False,False,False,1
15553,45,1731.24,3064786,4775.3,3044.06,847763,0.0,0.0,0,False,False,False,True,False,0
15554,384,56517.37,3437710,56517.37,0.0,30354,0.0,56517.37,0,False,True,False,False,False,1
15555,630,728256.03,4994163,728256.03,0.0,550143,0.0,0.0,0,False,False,False,False,True,1
15556,352,97422.7,1459289,0.0,0.0,547857,637883.57,735306.27,0,False,True,False,False,False,0
15557,563,18542.62,2612143,37870.0,19327.38,1457556,0.0,0.0,0,False,False,False,True,False,0
15558,156,492289.26,3011250,0.0,0.0,161619,3719038.3,4211327.56,0,False,False,False,False,True,0
15559,161,13823.02,3989202,609043.28,595220.25,908925,0.0,0.0,0,False,False,False,True,False,0
15560,355,16138.41,6263042,0.0,0.0,211052,708331.29,724469.7,0,False,True,False,False,False,0
15561,61,332138.32,5465134,332138.32,0.0,348908,0.0,0.0,0,False,False,False,False,True,1
15562,631,10000000.0,3910335,10000000.0,0.0,109459,1852708.45,11852708.45,0,False,True,False,False,False,1
15563,311,753687.35,1811884,103151.0,0.0,302641,2796330.69,3550018.04,0,False,False,False,False,True,0
15564,250,6142.43,3054890,1424.0,0.0,761538,0.0,0.0,0,False,False,False,True,False,0
15565,36,117053.33,1713698,43891.0,160944.33,18596,60701.0,0.0,0,True,False,False,False,False,0
15566,44,260538.07,4478049,70348.0,0.0,485182,26266.47,286804.55,0,False,False,False,False,True,0
15567,117,16671.29,1047940,16671.29,0.0,122896,0.0,0.0,0,False,False,False,False,True,1
15568,23,146127.1,5648245,146127.1,0.0,244211,177874.39,324001.49,0,False,True,False,False,False,1
15569,522,59250.11,2776424,59250.11,0.0,153081,0.0,0.0,0,False,False,False,False,True,1
15570,141,350800.27,1465608,350800.27,0.0,37590,0.0,0.0,0,False,False,False,False,True,1
15571,719,479926.98,4526339,479926.98,0.0,75159,0.0,0.0,0,False,False,False,False,True,1
15572,535,72878.02,223096,72878.02,0.0,73510,0.0,0.0,0,False,False,False,False,True,1
15573,164,16118.33,4517515,173401.03,157282.7,759020,0.0,0.0,0,False,False,False,True,False,0
15574,188,15640.96,2156722,133528.0,117887.04,1534354,0.0,0.0,0,False,False,False,True,False,0
15575,285,179648.89,1650780,179648.89,0.0,409866,0.0,0.0,0,False,False,False,False,True,1
15576,303,81412.71,1419237,0.0,0.0,492680,2307817.21,2389229.92,0,False,True,False,False,False,0
15577,179,413416.73,2379340,431.0,0.0,361724,584634.39,998051.12,0,False,True,False,False,False,0
15578,277,40344.04,5058861,40736.0,391.96,113446,630883.56,671227.6,0,False,True,False,False,False,0
15579,12,19163.38,1044359,21358.0,2194.62,2382567,0.0,0.0,0,False,False,False,True,False,0
15580,696,803038.11,1580193,803038.11,0.0,497800,0.0,0.0,0,False,False,False,False,True,1
15581,667,156027.39,6190967,2479338.83,2635366.23,543604,1947925.32,1791897.93,0,True,False,False,False,False,0
15582,134,329983.68,3312335,466.0,330449.68,554156,1977012.38,1647028.7,0,True,False,False,False,False,0
15583,379,36942.13,5539401,36942.13,0.0,367783,31565.8,68507.93,0,False,True,False,False,False,1
15584,228,75197.87,4670114,131.0,0.0,366163,343.77,75541.65,0,False,True,False,False,False,0
15585,331,72227.45,2780893,40261.0,112488.45,173717,0.0,0.0,0,True,False,False,False,False,0
15586,274,2274566.61,4256457,2274566.61,0.0,291836,0.0,2274566.61,0,False,True,False,False,False,1
15587,373,195311.98,1701883,0.0,0.0,446128,20022911.31,20218223.29,0,False,True,False,False,False,0
15588,375,385567.18,6223913,385567.18,0.0,554314,0.0,0.0,0,False,False,False,False,True,1
15589,404,2754759.04,3416086,2754759.04,0.0,139045,0.0,0.0,0,False,False,False,False,True,1
15590,359,37010.09,1074601,101362.0,64351.91,365761,1523722.1,1560732.19,0,False,True,False,False,False,0
15591,36,152338.69,2050676,20932.0,0.0,47328,0.0,152338.69,0,False,False,False,False,True,0
15592,252,17494.73,850621,21500.0,4005.27,713490,0.0,0.0,0,False,False,False,True,False,0
15593,299,25347.97,4549445,55494.0,30146.03,2570952,0.0,0.0,0,False,False,False,True,False,0
15594,298,94527.92,266339,7497007.16,7591535.08,75775,535750.13,441222.21,0,True,False,False,False,False,0
15595,206,92049.36,1151393,95860.0,3810.64,221696,756045.78,848095.14,0,False,True,False,False,False,0
15596,13,4363.84,558091,21762.0,17398.16,2490723,0.0,0.0,0,False,False,False,True,False,0
15597,291,1185157.78,3929586,1185157.78,0.0,417837,0.0,0.0,0,False,False,False,False,True,1
15598,185,412958.27,3227235,30151.0,443109.27,451937,50549.21,0.0,0,True,False,False,False,False,0
15599,42,902519.68,3351000,685.0,0.0,264885,0.0,902519.68,0,False,False,False,False,True,0
15600,404,932691.0,1305277,932691.0,0.0,83898,93390.82,1026081.82,0,False,True,False,False,False,1
15601,255,217781.63,2128304,0.0,0.0,469750,2534375.0,2752156.63,0,False,True,False,False,False,0
15602,35,10035.57,4731878,0.0,0.0,2441304,0.0,0.0,0,False,False,False,True,False,0
15603,275,14283.57,355014,21540.0,7256.43,10330,279477.71,293761.28,0,False,True,False,False,False,0
15604,186,179321.12,433074,179321.12,0.0,558732,0.0,0.0,0,False,False,False,False,True,1
15605,564,444549.77,5390063,104829.0,549378.77,342478,143380.16,0.0,0,True,False,False,False,False,0
15606,94,6614.17,6229444,23838.0,17223.83,1634386,0.0,0.0,0,False,False,False,True,False,0
15607,353,487401.1,3125969,138776.93,0.0,98755,3190591.95,3677993.05,0,False,False,False,False,True,0
15608,15,39713.28,1329390,0.0,0.0,235297,1274866.51,1314579.79,0,False,True,False,False,False,1
15609,298,247570.93,4255930,30670.0,0.0,156056,409170.92,543663.94,0,False,True,False,False,False,0
15610,161,166042.12,1422048,0.0,0.0,228711,1970708.32,2136750.44,0,False,True,False,False,False,0
15611,353,90658.18,1801227,0.0,0.0,299522,917437.11,1008095.29,0,False,True,False,False,False,0
15612,232,48163.31,3503220,87589.75,39426.44,38775,75408.58,123571.9,0,False,True,False,False,False,0
15613,315,7748802.0,1634555,7748802.0,0.0,493103,0.0,0.0,0,False,False,False,False,True,1
15614,136,94842.97,4771463,4930007.55,5024850.53,140176,2725878.28,2838079.89,0,True,False,False,False,False,0
15615,247,2025628.87,4846628,2025628.87,0.0,46038,0.0,0.0,0,False,False,False,False,True,1
15616,82,987591.59,1128706,987591.59,0.0,107770,0.0,0.0,0,False,False,False,False,True,1
15617,401,5706.32,5944451,0.0,0.0,996222,0.0,0.0,0,False,False,False,True,False,0
15618,185,289038.73,219266,0.0,0.0,123034,1890553.35,2179592.08,0,False,True,False,False,False,0
15619,728,3846781.01,3646798,3846781.01,0.0,161273,46052.98,3892833.98,0,False,True,False,False,False,1
15620,317,223228.11,5040262,223228.11,0.0,529633,252901.53,476129.65,0,False,True,False,False,False,1
15621,44,143890.62,2196922,0.0,0.0,78734,762343.19,906233.81,0,False,True,False,False,False,0
15622,650,916886.3,4031689,916886.3,0.0,62916,0.0,0.0,0,False,False,False,False,True,1
15623,367,520500.14,5531474,520500.14,0.0,479384,0.0,0.0,0,False,False,False,False,True,1
15624,43,104748.77,1876198,148.0,0.0,470166,111162.26,215911.03,0,False,True,False,False,False,0
15625,498,10000000.0,2510486,19593838.63,9593838.63,411992,0.0,0.0,0,False,False,False,False,True,1
15626,139,114425.31,2135301,14603.0,0.0,395713,5868873.13,5983298.44,0,False,True,False,False,False,0
15627,258,10379.34,364494,230305.9,219926.55,2184000,0.0,0.0,0,False,False,False,True,False,0
15628,493,605108.36,3914845,605108.36,0.0,60714,893880.11,1498988.47,0,False,True,False,False,False,1
15629,697,289177.34,2577815,289177.34,0.0,203044,0.0,0.0,0,False,False,False,False,True,1
15630,235,2684260.67,2399011,2684260.67,0.0,138127,0.0,0.0,0,False,False,False,False,True,1
15631,42,4135.7,4722975,117913.73,113778.04,2643653,0.0,0.0,0,False,False,False,True,False,0
15632,402,127156.49,2359600,127156.49,0.0,477225,0.0,0.0,0,False,False,False,False,True,1
15633,40,17363.04,696893,142516.22,125153.17,1837913,0.0,0.0,0,False,False,False,True,False,0
15634,184,21857.22,4736164,5596.0,0.0,2032357,0.0,0.0,0,False,False,False,True,False,0
15635,321,23410.43,857825,0.0,0.0,599793,0.0,0.0,0,False,False,False,True,False,0
15636,734,23912.2,4625681,23912.2,0.0,282136,338951.65,362863.85,0,False,True,False,False,False,1
15637,186,15309.13,1457961,0.0,0.0,513280,23065.38,38374.5,0,False,True,False,False,False,0
15638,404,11157.67,1532858,22913.0,11755.33,2074351,0.0,0.0,0,False,False,False,True,False,0
15639,177,118945.73,251149,195727.0,314672.73,459770,0.0,0.0,0,True,False,False,False,False,0
15640,523,120598.96,3441711,120598.96,0.0,571119,1284199.46,1404798.42,0,False,True,False,False,False,1
15641,9,4126.12,6296361,20027.0,15900.88,2078890,0.0,0.0,0,False,False,False,True,False,0
15642,232,1454888.86,4780842,1454888.86,0.0,317474,0.0,0.0,0,False,False,False,False,True,1
15643,357,125458.78,633457,63106.0,0.0,77633,309853.34,435312.13,0,False,True,False,False,False,0
15644,280,2493.19,4208828,13790.0,11296.81,2209507,0.0,0.0,0,False,False,False,True,False,0
15645,402,38764.57,1212888,47917.05,86681.62,399722,2098252.65,2059488.08,0,True,False,False,False,False,0
15646,131,24899.69,3901491,166453.0,141553.31,426945,0.0,24899.69,0,False,True,False,False,False,0
15647,163,150917.83,5659463,240415.0,89497.17,162782,5389451.92,5540369.75,0,False,True,False,False,False,0
15648,190,3583.56,5203102,0.0,0.0,2634540,0.0,0.0,0,False,False,False,True,False,0
15649,395,9612.96,4320849,0.0,0.0,1748144,0.0,0.0,0,False,False,False,True,False,0
15650,182,294989.71,2105721,294989.71,0.0,364816,0.0,0.0,0,False,False,False,False,True,1
15651,177,333876.03,175203,0.0,0.0,547226,4022786.64,4356662.67,0,False,True,False,False,False,0
15652,566,52062.5,4956846,0.0,0.0,58790,128839.42,180901.91,0,False,True,False,False,False,0
15653,716,455386.57,780158,455386.57,0.0,292315,0.0,0.0,0,False,False,False,False,True,1
15654,437,4716.08,4104682,4716.08,0.0,542836,0.0,0.0,0,False,False,False,False,True,1
15655,139,2993.88,5609416,29543.68,26549.8,2448134,0.0,0.0,0,False,False,False,True,False,0
15656,730,1665334.68,2538546,1665334.68,0.0,483944,398538.39,2063873.07,0,False,True,False,False,False,1
15657,379,6767.52,3682059,0.0,0.0,2444614,0.0,0.0,0,False,False,False,True,False,0
15658,140,1828.35,902042,175798.0,173969.65,961483,0.0,0.0,0,False,False,False,True,False,0
15659,354,24794.02,5234692,17770.0,0.0,696475,0.0,0.0,0,False,False,False,True,False,0
15660,374,483765.92,1358717,15481.62,0.0,41363,2692022.72,3175788.65,0,False,True,False,False,False,0
15661,261,12509.34,5034728,7767.66,0.0,808138,0.0,0.0,0,False,False,False,True,False,0
15662,230,114169.66,226312,114169.66,0.0,541067,80478.74,194648.4,0,False,True,False,False,False,1
15663,203,212119.39,1345457,840.0,0.0,42344,0.0,312620.83,0,False,True,False,False,False,0
15664,144,15509.09,4398100,0.0,0.0,1031901,0.0,0.0,0,False,False,False,True,False,0
15665,674,10000000.0,3293301,16250438.78,6250438.78,321458,0.0,0.0,0,False,False,False,False,True,1
15666,42,1641856.94,4469344,117108.0,0.0,162534,0.0,2031005.72,0,False,False,False,False,True,0
15667,358,51714.48,1805616,243.0,0.0,1493327,0.0,0.0,0,False,False,False,True,False,0
15668,208,53327.05,1467009,0.0,0.0,226085,1018474.52,1071801.58,0,False,True,False,False,False,0
15669,131,821434.79,4214541,0.0,0.0,379751,7461246.4,8282681.18,0,False,False,False,False,True,0
15670,15,731.0,1459075,632374.21,631643.2,1648234,0.0,0.0,0,False,False,False,True,False,0
15671,212,171444.48,4201781,22407.0,0.0,63197,87637.91,259082.39,0,False,True,False,False,False,0
15672,154,16259.67,264367,1130.0,0.0,2092907,0.0,0.0,0,False,False,False,True,False,0
15673,507,781183.07,5746759,781183.07,0.0,391273,0.0,0.0,0,False,False,False,False,True,1
15674,404,214212.03,6057004,2324055.81,2538267.84,262804,641988.98,427776.94,0,True,False,False,False,False,0
15675,364,703135.43,5173038,703135.43,0.0,143386,0.0,0.0,0,False,False,False,False,True,1
15676,119,1094.84,4460657,7308.0,6213.16,1600711,0.0,0.0,0,False,False,False,True,False,0
15677,462,1433038.32,6336915,1433038.32,0.0,490568,116466.92,1549505.24,0,False,True,False,False,False,1
15678,257,98510.7,4228677,20194.0,118704.7,557385,0.0,0.0,0,True,False,False,False,False,0
15679,205,114168.77,4775705,0.0,0.0,46685,10542445.37,10656614.14,0,False,False,False,False,True,0
15680,386,10000000.0,5150438,10000000.0,0.0,536491,1950323.28,11950323.28,0,False,True,False,False,False,1
15681,206,4175.78,3780039,33916.0,29740.22,2501046,0.0,0.0,0,False,False,False,True,False,0
15682,742,54652.46,2216176,54652.46,0.0,275239,0.0,0.0,0,False,False,False,False,True,1
15683,397,11099.09,5013902,607668.67,596569.58,1332809,0.0,0.0,0,False,False,False,True,False,0
15684,385,627088.33,3613811,627088.33,0.0,523417,0.0,0.0,0,False,False,False,False,True,1
15685,324,18039.15,863011,40200.86,22161.71,1256034,0.0,0.0,0,False,False,False,True,False,0
15686,260,932.56,640974,0.0,0.0,1602405,0.0,0.0,0,False,False,False,True,False,0
15687,106,186227.75,678275,186227.75,0.0,523209,0.0,0.0,0,False,False,False,False,True,1
15688,258,2547.69,5122958,730457.09,727909.4,947063,0.0,0.0,0,False,False,False,True,False,0
15689,297,3105902.49,3851171,3105902.49,0.0,523882,2966634.88,6072537.37,0,False,True,False,False,False,1
15690,398,341470.16,494967,51394.0,392864.16,497672,0.0,0.0,0,True,False,False,False,False,0
15691,251,8276235.5,368294,8276235.5,0.0,71450,0.0,0.0,0,False,False,False,False,True,1
15692,231,261331.82,5793419,261331.82,0.0,273000,0.0,0.0,0,False,False,False,False,True,1
15693,278,9878.53,1987909,8478.28,0.0,2200356,0.0,0.0,0,False,False,False,True,False,0
15694,19,571376.31,2956118,31648.0,0.0,421795,1243240.75,1814617.06,0,False,False,False,False,True,0
15695,78,2254934.36,5389218,2254934.36,0.0,357064,364128.61,2619062.97,0,False,True,False,False,False,1
